support,itemsets
0.22867400951270458,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'is_repeated_guest=0'})"
0.22853140283032322,"frozenset({'reserved_room_type=A', 'hotel=City Hotel', 'is_canceled=1'})"
0.22823780083718512,"frozenset({'hotel=Resort Hotel', 'meal=BB', 'is_family_trip=0'})"
0.2276505968509089,"frozenset({'is_canceled=0', 'market_segment=Online TA', 'meal=BB'})"
0.2274576583982753,"frozenset({'lead_time_bucket=31-90', 'deposit_type=No Deposit'})"
0.22715566777676183,"frozenset({'customer_type=Transient', 'hotel=City Hotel', 'is_canceled=1'})"
0.22584704175020343,"frozenset({'lead_time_bucket=31-90', 'is_family_trip=0'})"
0.22559538289894218,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=31-90', 'deposit_type=No Deposit'})"
0.22460552475064802,"frozenset({'stay_bucket=4-7', 'meal=BB', 'deposit_type=No Deposit'})"
0.22405187527787332,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=31-90', 'is_family_trip=0'})"
0.2238253823117382,"frozenset({'customer_type=Transient', 'reserved_room_type=A', 'is_canceled=1'})"
0.2236659983726061,"frozenset({'hotel=City Hotel', 'meal=BB', 'is_canceled=1'})"
0.2236659983726061,"frozenset({'hotel=Resort Hotel', 'customer_type=Transient', 'is_family_trip=0'})"
0.22240770411629995,"frozenset({'is_canceled=1', 'distribution_channel=TA/TO', 'deposit_type=No Deposit'})"
0.22162756167739012,frozenset({'lead_time_bucket=91-180'})
0.22159400716388863,"frozenset({'is_canceled=1', 'deposit_type=No Deposit', 'is_family_trip=0'})"
0.22140945733963038,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'is_family_trip=0'})"
0.22074675569797583,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=91-180'})"
0.21857410094875387,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.21835599661099414,"frozenset({'reserved_room_type=A', 'hotel=City Hotel', 'market_segment=Online TA'})"
0.2177184608544657,"frozenset({'hotel=Resort Hotel', 'distribution_channel=TA/TO', 'is_family_trip=0'})"
0.21766812908421343,"frozenset({'meal=BB', 'lead_time_bucket=1-30'})"
0.21760102005721044,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.2175506882869582,"frozenset({'customer_type=Transient', 'lead_time_bucket=1-30'})"
0.21593168301051094,"frozenset({'stay_bucket=4-7', 'meal=BB', 'is_family_trip=0'})"
0.2154535311931146,"frozenset({'lead_time_bucket=31-90', 'distribution_channel=TA/TO'})"
0.2146733887542048,"frozenset({'is_repeated_guest=0', 'distribution_channel=TA/TO', 'lead_time_bucket=31-90'})"
0.21445528441644507,"frozenset({'is_canceled=0', 'lead_time_bucket=1-30'})"
0.21396874397067336,"frozenset({'is_canceled=0', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.21374225100453825,"frozenset({'reserved_room_type=A', 'is_canceled=1', 'meal=BB'})"
0.21309632661963443,"frozenset({'customer_type=Transient', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.2128782222818747,"frozenset({'meal=BB', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.21111661032304607,"frozenset({'is_canceled=0', 'distribution_channel=TA/TO', 'stay_bucket=2-3'})"
0.21044552005301614,frozenset({'customer_type=Transient-Party'})
0.20740044795275525,"frozenset({'stay_bucket=4-7', 'distribution_channel=TA/TO', 'meal=BB'})"
0.2059072721019386,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0'})"
0.20559689285204977,"frozenset({'lead_time_bucket=31-90', 'deposit_type=No Deposit', 'is_family_trip=0'})"
0.20500968886577356,"frozenset({'customer_type=Transient-Party', 'is_family_trip=0'})"
0.20443087350787273,frozenset({'adr_bucket=A2'})
0.2029376976570561,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'market_segment=Online TA'})"
0.20285381137330236,frozenset({'market_segment=Offline TA/TO'})
0.20281186823142547,"frozenset({'customer_type=Transient', 'is_repeated_guest=0', 'lead_time_bucket=1-30'})"
0.2026105411504165,"frozenset({'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.20232532778565376,"frozenset({'is_canceled=0', 'stay_bucket=4-7'})"
0.20199817127901418,frozenset({'adr_bucket=A4'})
0.2017549010561283,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.20171295791425145,"frozenset({'is_canceled=0', 'deposit_type=No Deposit', 'stay_bucket=4-7'})"
0.20115091981310135,"frozenset({'is_repeated_guest=0', 'meal=BB', 'lead_time_bucket=1-30'})"
0.20100831313071998,"frozenset({'hotel=Resort Hotel', 'customer_type=Transient', 'meal=BB'})"
0.20056371582682517,"frozenset({'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.20053854994169903,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0', 'is_family_trip=0'})"
0.20037077737419154,"frozenset({'is_canceled=0', 'stay_bucket=4-7', 'is_repeated_guest=0'})"
0.20006878675267806,"frozenset({'is_repeated_guest=0', 'adr_bucket=A4'})"
0.20004362086755195,frozenset({'adr_bucket=A1'})
0.19982551652979222,"frozenset({'customer_type=Transient-Party', 'deposit_type=No Deposit'})"
0.19980035064466609,"frozenset({'is_repeated_guest=0', 'market_segment=Offline TA/TO'})"
0.1991376490030115,"frozenset({'adr_bucket=A2', 'is_family_trip=0'})"
0.19896987643550404,"frozenset({'is_repeated_guest=0', 'is_canceled=0', 'lead_time_bucket=1-30'})"
0.19889437878012567,"frozenset({'distribution_channel=TA/TO', 'lead_time_bucket=91-180'})"
0.1985839995302368,"frozenset({'meal=BB', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.19854205638835995,"frozenset({'is_repeated_guest=0', 'distribution_channel=TA/TO', 'lead_time_bucket=91-180'})"
0.1982903975370987,"frozenset({'is_canceled=0', 'meal=BB', 'stay_bucket=2-3'})"
0.19825684302359722,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7'})"
0.19782063434807776,frozenset({'adr_bucket=A3'})
0.1976780276656964,"frozenset({'customer_type=Transient', 'is_canceled=1', 'deposit_type=No Deposit'})"
0.19766125040894564,"frozenset({'is_repeated_guest=0', 'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.19729215076042916,"frozenset({'lead_time_bucket=31-90', 'distribution_channel=TA/TO', 'is_family_trip=0'})"
0.19719987584830004,"frozenset({'is_canceled=1', 'stay_bucket=2-3'})"
0.1969566056254142,"frozenset({'is_repeated_guest=0', 'reserved_room_type=A', 'stay_bucket=4-7'})"
0.19694821699703882,"frozenset({'lead_time_bucket=31-90', 'distribution_channel=TA/TO', 'deposit_type=No Deposit'})"
0.19694821699703882,"frozenset({'customer_type=Transient', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.19683077619978356,"frozenset({'is_canceled=0', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.1967888330579067,"frozenset({'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.19648684243639322,"frozenset({'reserved_room_type=A', 'market_segment=Online TA', 'meal=BB'})"
0.19619324044325512,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A'})"
0.1958744725649909,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'stay_bucket=2-3'})"
0.19579058628123716,"frozenset({'adr_bucket=A1', 'is_family_trip=0'})"
0.1957066999974834,frozenset({'adr_bucket=A5'})
0.19534598897734232,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0', 'deposit_type=No Deposit'})"
0.1949601120720751,"frozenset({'is_repeated_guest=0', 'adr_bucket=A2'})"
0.19449873751142951,"frozenset({'distribution_channel=TA/TO', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.1944400171128019,"frozenset({'customer_type=Transient-Party', 'deposit_type=No Deposit', 'is_family_trip=0'})"
0.19435613082904815,"frozenset({'adr_bucket=A3', 'is_repeated_guest=0'})"
0.19408769472103615,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'stay_bucket=2-3'})"
0.19376892684277194,"frozenset({'is_repeated_guest=0', 'market_segment=Offline TA/TO', 'is_family_trip=0'})"
0.1937521495860212,"frozenset({'market_segment=Online TA', 'stay_bucket=2-3'})"
0.19372698370089506,"frozenset({'is_repeated_guest=0', 'adr_bucket=A5'})"
0.19369342918739357,"frozenset({'market_segment=Online TA', 'deposit_type=No Deposit', 'stay_bucket=2-3'})"
0.192963618518736,"frozenset({'distribution_channel=TA/TO', 'lead_time_bucket=1-30'})"
0.19282940046473002,"frozenset({'distribution_channel=TA/TO', 'market_segment=Online TA', 'stay_bucket=2-3'})"
0.19268679378234865,"frozenset({'reserved_room_type=A', 'lead_time_bucket=1-30'})"
0.19255257572834267,"frozenset({'is_repeated_guest=0', 'market_segment=Online TA', 'stay_bucket=2-3'})"
0.19186470820156196,"frozenset({'hotel=City Hotel', 'is_canceled=0', 'stay_bucket=2-3'})"
0.19126911558691037,"frozenset({'customer_type=Transient', 'lead_time_bucket=31-90'})"
0.19074902062763718,"frozenset({'reserved_room_type=A', 'is_canceled=0', 'market_segment=Online TA'})"
0.19019537115486246,"frozenset({'customer_type=Transient', 'stay_bucket=4-7', 'meal=BB'})"
0.19016181664136098,"frozenset({'customer_type=Transient', 'is_repeated_guest=0', 'lead_time_bucket=31-90'})"
0.18981788287797063,"frozenset({'is_repeated_guest=0', 'adr_bucket=A2', 'is_family_trip=0'})"
0.18977593973609375,"frozenset({'adr_bucket=A3', 'is_family_trip=0'})"
0.18954105814158326,"frozenset({'lead_time_bucket=31-90', 'meal=BB'})"
0.18919712437819292,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'is_family_trip=0'})"
0.18904612906743617,"frozenset({'distribution_channel=TA/TO', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.18853442273653834,"frozenset({'is_repeated_guest=0', 'distribution_channel=TA/TO', 'lead_time_bucket=1-30'})"
0.18809821406101887,"frozenset({'is_repeated_guest=0', 'lead_time_bucket=31-90', 'meal=BB'})"
0.18798077326376364,"frozenset({'is_canceled=1', 'is_family_trip=0', 'stay_bucket=2-3'})"
0.18764522812874868,"frozenset({'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.18762006224362254,"frozenset({'reserved_room_type=A', 'deposit_type=No Deposit', 'lead_time_bucket=1-30'})"
0.18683153117633736,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.18657148369670076,"frozenset({'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.1864540428994455,"frozenset({'is_family_trip=0', 'adr_bucket=A4'})"
0.18640371112919327,"frozenset({'adr_bucket=A3', 'is_repeated_guest=0', 'is_family_trip=0'})"
0.18588361616992005,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'meal=BB'})"
0.18569906634566183,"frozenset({'is_repeated_guest=0', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.1856739004605357,"frozenset({'is_repeated_guest=0', 'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.18562356869028346,"frozenset({'is_canceled=1', 'distribution_channel=TA/TO', 'stay_bucket=2-3'})"
0.18539707572414835,"frozenset({'is_repeated_guest=0', 'adr_bucket=A1'})"
0.1852460804133916,"frozenset({'is_canceled=1', 'meal=BB', 'deposit_type=No Deposit'})"
0.18512863961613638,"frozenset({'reserved_room_type=A', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.1850866964742595,"frozenset({'hotel=Resort Hotel', 'customer_type=Transient', 'distribution_channel=TA/TO'})"
0.18490214665000126,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'is_repeated_guest=0'})"
0.18462532191361392,"frozenset({'is_family_trip=0', 'is_repeated_guest=0', 'adr_bucket=A4'})"
0.18303987115066817,"frozenset({'distribution_channel=TA/TO', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.1826959373872778,"frozenset({'hotel=Resort Hotel', 'reserved_room_type=A', 'deposit_type=No Deposit'})"
0.1826959373872778,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A'})"
0.18235200362388745,"frozenset({'is_canceled=0', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.18147958627284852,"frozenset({'hotel=City Hotel', 'stay_bucket=4-7'})"
0.18138731136071942,"frozenset({'is_repeated_guest=0', 'adr_bucket=A1', 'is_family_trip=0'})"
0.1808672164014462,"frozenset({'is_repeated_guest=0', 'hotel=City Hotel', 'stay_bucket=4-7'})"
0.18063233480693572,frozenset({'lead_time_bucket=181-365'})
0.18045617361105284,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'is_family_trip=0'})"
0.18016257161791477,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7', 'deposit_type=No Deposit'})"
0.17934887466550345,"frozenset({'stay_bucket=4-7', 'market_segment=Online TA'})"
0.17908882718586683,"frozenset({'distribution_channel=TA/TO', 'stay_bucket=4-7', 'market_segment=Online TA'})"
0.1790720499291161,"frozenset({'stay_bucket=4-7', 'market_segment=Online TA', 'deposit_type=No Deposit'})"
0.178778447935978,"frozenset({'is_repeated_guest=0', 'stay_bucket=4-7', 'market_segment=Online TA'})"
0.17862745262522126,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'is_repeated_guest=0'})"
0.17847645731446452,"frozenset({'deposit_type=No Deposit', 'adr_bucket=A4'})"
0.17839257103071077,"frozenset({'reserved_room_type=A', 'is_repeated_guest=0', 'lead_time_bucket=1-30'})"
0.17830868474695702,"frozenset({'lead_time_bucket=181-365', 'is_repeated_guest=0'})"
0.1778556988146868,"frozenset({'customer_type=Transient', 'adr_bucket=A5'})"
0.17754531956479797,"frozenset({'adr_bucket=A1', 'meal=BB'})"
0.17657223867325453,"frozenset({'is_repeated_guest=0', 'deposit_type=No Deposit', 'adr_bucket=A4'})"
0.1764547978759993,"frozenset({'hotel=Resort Hotel', 'distribution_channel=TA/TO', 'meal=BB'})"
0.17620313902473805,frozenset({'stay_bucket=1'})
0.17615280725448582,"frozenset({'customer_type=Transient', 'is_repeated_guest=0', 'adr_bucket=A5'})"
0.17594309154510146,"frozenset({'distribution_channel=TA/TO', 'lead_time_bucket=1-30', 'is_family_trip=0'})"
0.17590953703159995,"frozenset({'adr_bucket=A2', 'deposit_type=No Deposit'})"
0.17538944207232676,"frozenset({'distribution_channel=TA/TO', 'adr_bucket=A4'})"
0.17530555578857301,"frozenset({'reserved_room_type=A', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.17467640866041995,"frozenset({'is_repeated_guest=0', 'distribution_channel=TA/TO', 'adr_bucket=A4'})"
0.17439119529565722,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'customer_type=Transient'})"
0.17428214312677734,"frozenset({'hotel=City Hotel', 'lead_time_bucket=31-90'})"
0.17414792507277135,"frozenset({'customer_type=Transient', 'market_segment=Online TA', 'stay_bucket=2-3'})"
0.173938209363387,"frozenset({'is_canceled=1', 'market_segment=Online TA'})"
0.17377882542425488,"frozenset({'customer_type=Transient', 'meal=BB', 'lead_time_bucket=1-30'})"
0.1737452709107534,"frozenset({'adr_bucket=A1', 'meal=BB', 'is_family_trip=0'})"
0.17366138462699965,"frozenset({'is_canceled=0', 'meal=BB', 'lead_time_bucket=1-30'})"
0.1735439438297444,"frozenset({'is_repeated_guest=0', 'hotel=City Hotel', 'lead_time_bucket=31-90'})"
0.1735103893162429,"frozenset({'is_canceled=1', 'is_repeated_guest=0', 'market_segment=Online TA'})"
0.17349361205949215,"frozenset({'distribution_channel=TA/TO', 'is_canceled=1', 'market_segment=Online TA'})"
0.1733426167487354,"frozenset({'is_canceled=1', 'market_segment=Online TA', 'deposit_type=No Deposit'})"
0.17247858802607186,"frozenset({'customer_type=Transient-Party', 'reserved_room_type=A', 'deposit_type=No Deposit'})"
0.17247019939769648,"frozenset({'is_family_trip=0', 'market_segment=Online TA', 'stay_bucket=2-3'})"
0.17201721346542626,"frozenset({'lead_time_bucket=31-90', 'meal=BB', 'deposit_type=No Deposit'})"
0.1717152228439128,"frozenset({'customer_type=Transient', 'lead_time_bucket=31-90', 'deposit_type=No Deposit'})"
0.17169005695878667,"frozenset({'customer_type=Transient-Party', 'distribution_channel=TA/TO'})"
0.17155583890478068,"frozenset({'lead_time_bucket=31-90', 'meal=BB', 'is_family_trip=0'})"
0.1710860757157597,"frozenset({'customer_type=Transient', 'lead_time_bucket=31-90', 'is_family_trip=0'})"
0.17097702354687985,"frozenset({'adr_bucket=A3', 'distribution_channel=TA/TO'})"
0.1706330897834895,"frozenset({'adr_bucket=A2', 'deposit_type=No Deposit', 'is_family_trip=0'})"
0.16983617008782895,"frozenset({'customer_type=Transient', 'adr_bucket=A5', 'deposit_type=No Deposit'})"
0.16972711791894907,"frozenset({'customer_type=Transient', 'is_canceled=0', 'lead_time_bucket=1-30'})"
0.1696264543784446,"frozenset({'is_canceled=1', 'hotel=City Hotel', 'deposit_type=No Deposit'})"
0.1695593453514416,"frozenset({'hotel=City Hotel', 'lead_time_bucket=1-30'})"
0.16950901358118933,"frozenset({'adr_bucket=A3', 'is_repeated_guest=0', 'distribution_channel=TA/TO'})"
0.16892180959491312,"frozenset({'customer_type=Transient-Party', 'is_repeated_guest=0', 'distribution_channel=TA/TO'})"
0.1689050323381624,"frozenset({'lead_time_bucket=181-365', 'is_family_trip=0'})"
0.16882114605440865,"frozenset({'customer_type=Transient', 'lead_time_bucket=31-90', 'distribution_channel=TA/TO'})"
0.16881275742603327,"frozenset({'customer_type=Transient', 'lead_time_bucket=91-180'})"
0.1687372597706549,"frozenset({'reserved_room_type=A', 'market_segment=Offline TA/TO'})"
0.16871209388552877,"frozenset({'reserved_room_type=A', 'adr_bucket=A1'})"
0.16812488989925256,"frozenset({'meal=BB', 'lead_time_bucket=91-180'})"
0.16810811264250183,"frozenset({'customer_type=Transient', 'is_repeated_guest=0', 'lead_time_bucket=91-180'})"
0.16803261498712346,"frozenset({'reserved_room_type=A', 'adr_bucket=A2'})"
0.1677893447642376,"frozenset({'hotel=City Hotel', 'stay_bucket=4-7', 'deposit_type=No Deposit'})"
0.1676551267102316,"frozenset({'is_canceled=0', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.1676215721967301,"frozenset({'customer_type=Transient-Party', 'distribution_channel=TA/TO', 'is_family_trip=0'})"
0.16760479493997937,"frozenset({'adr_bucket=A3', 'deposit_type=No Deposit'})"
0.16760479493997937,"frozenset({'deposit_type=No Deposit', 'lead_time_bucket=91-180', 'is_family_trip=0'})"
0.16748735414272412,"frozenset({'is_repeated_guest=0', 'meal=BB', 'lead_time_bucket=91-180'})"
0.167260861176589,"frozenset({'distribution_channel=TA/TO', 'deposit_type=No Deposit', 'lead_time_bucket=91-180'})"
0.1671685862644599,"frozenset({'reserved_room_type=A', 'lead_time_bucket=31-90'})"
0.1671014772374569,"frozenset({'hotel=City Hotel', 'adr_bucket=A4'})"
0.16705114546720465,"frozenset({'hotel=City Hotel', 'is_canceled=1', 'stay_bucket=2-3'})"
0.16693370466994942,"frozenset({'customer_type=Transient', 'is_canceled=1', 'market_segment=Online TA'})"
0.1666401026768113,"frozenset({'adr_bucket=A1', 'deposit_type=No Deposit'})"
0.16661493679168518,"frozenset({'reserved_room_type=A', 'distribution_channel=TA/TO', 'market_segment=Offline TA/TO'})"
0.16658977090655908,"frozenset({'lead_time_bucket=181-365', 'is_repeated_guest=0', 'is_family_trip=0'})"
0.16657299364980832,"frozenset({'is_repeated_guest=0', 'adr_bucket=A2', 'deposit_type=No Deposit'})"
0.1664136097106762,"frozenset({'reserved_room_type=A', 'adr_bucket=A1', 'is_family_trip=0'})"
0.16632133479854708,"frozenset({'customer_type=Transient', 'is_canceled=0', 'stay_bucket=2-3'})"
0.16619550537291647,"frozenset({'hotel=Resort Hotel', 'is_canceled=0', 'distribution_channel=TA/TO'})"
0.16611161908916272,"frozenset({'reserved_room_type=A', 'is_repeated_guest=0', 'market_segment=Offline TA/TO'})"
0.16601095554865825,frozenset({'market_segment=Groups'})
0.16594384652165525,"frozenset({'hotel=City Hotel', 'is_repeated_guest=0', 'adr_bucket=A4'})"
0.1657341308122709,"frozenset({'is_repeated_guest=0', 'reserved_room_type=A', 'lead_time_bucket=31-90'})"
0.16570896492714476,"frozenset({'hotel=City Hotel', 'stay_bucket=4-7', 'distribution_channel=TA/TO'})"
0.16554119235963727,"frozenset({'hotel=City Hotel', 'stay_bucket=4-7', 'is_family_trip=0'})"
0.16552441510288654,"frozenset({'market_segment=Groups', 'is_family_trip=0'})"
0.16551602647451116,"frozenset({'lead_time_bucket=181-365', 'distribution_channel=TA/TO'})"
